iso3c,year,region,income,che_gdp,gghed_gdp,hc1_gdp,hc2_gdp,hc3_gdp,hc4_gdp,hc5_gdp,hc6_gdp,hc7_gdp,hc1_gghed_gdp,hc6_gghed_gdp,hp1_gdp,hp3_gdp,hp5_gdp,hp1_gghed_gdp,hp3_gghed_gdp
ETH,2018,AFR,Low,3.3037176100000005,0.7664260900000002,1.8758386612595248,0.004539130322991623,0.03843559484942701,0.008354722255319772,0.03837244875964953,0.8822425777596214,0.33353109460638164,0.43517390417033014,0.2046705587841776,1.2725925613063764,0.9046168813332484,0.5634321574919683,0.29522745466284916,0.2098611507259652
ETH,2019,AFR,Low,3.2428712800000006,0.73088509,1.8929146840230966,0.004238020552906959,0.0358624677216644,0.007822051283922382,0.0388980034264102,0.8334275416447883,0.3150504569407149,0.42662905793613315,0.18783963691075944,1.24915454508282,0.8879560695499232,0.5530551268150035,0.2815370556757855,0.20012939021404566
ETH,2020,AFR,Low,3.4809627499999998,0.98278511,1.9193681114652734,0.0011741568440668273,8.344455019438919e-4,0.023689645211637533,0.09869116474752196,0.6800490927188108,0.699778051780453,0.5418978989524927,0.1919992169962338,0.9492253011674234,1.5018909884894383,0.06608590065893148,0.2679961145871525,0.42403099554300067
GAB,2016,AFR,Upper-middle,3.1076981999999997,2.0105507399999993,1.589665531038868,0.015035197251124264,0.08574004680180093,0.18487198597976545,0.7108370092025834,0.20397704689557397,0.317571380878443,1.028447102676408,0.13196461695634115,1.3661696681163225,0.392641423255513,0.7112196633237435,0.8838546282251043,0.25402257660702854
GAB,2017,AFR,Upper-middle,2.7806887600000003,1.7597633600000002,1.4176785139196613,0.013199172137394676,0.0055074834866345795,0.1189804085642791,0.6991210107804307,0.22322925093599522,0.30297291886969746,0.897180130672039,0.1412709909603152,1.1703653352476464,0.3623073476173875,0.6994146795279546,0.7406675872573832,0.2292867884271456
GAB,2018,AFR,Upper-middle,2.7523510499999997,1.61284041,1.4268987116410699,0.013716405727613281,0.005474986325376983,0.12070243676707945,0.6753421597397982,0.2173473530018254,0.29286899527378196,0.836143304870814,0.1273626029382694,1.0526297325774263,0.3675385203146402,0.6756692356026566,0.6168267559722684,0.21537259129610578
GAB,2019,AFR,Upper-middle,2.7683703900000003,1.6696300499999999,1.4528428734642564,0.012624843119511057,0.0046256534341299884,0.10420551204684342,0.6258262786693389,0.21642268043941457,0.3518225473599189,0.8762231124225648,0.13052654083733126,1.0105383415118738,0.39838521106706815,0.6258262789080384,0.6094651162864759,0.2402698433258309
GMB,2018,AFR,Low,3.18501234,1.0479818600000002,1.5731631062583202,NA,NA,NA,0.05510522111379867,0.8380155883827016,0.7187284233501687,0.517626376976603,0.2757368076703584,0.9219176812067459,0.5540136628891756,0.0544236526438611,0.30334356767921744,0.18229011599371425
GMB,2019,AFR,Low,3.1453492600000006,1.2875050299999997,1.5055790427131326,NA,NA,2.1128778845574056e-4,0.0589920226076713,0.5606761634408742,1.0198907424586119,0.6162878683163289,0.22950499959143722,0.7657752793595398,0.7023126385867798,0.05918130095779109,0.3134594738216964,0.2874819233311632
GMB,2020,AFR,Low,4.01436949,1.9513855,3.0014960631166727,0.01718472410824157,0.010954171270295235,NA,0.07766286146015053,0.14340082976488053,0.27530695822072354,1.4590276033292988,0.06970716088497281,2.084401674922054,0.8765193077111253,0.07761934816538976,1.0132279090778489,0.4260761426665606
