iso3c,year,export_price_shock,n_commodities,total_export_share
GRC,2019,-9.066199880491967,10,100.96162882074402
GRC,2020,-22.719788959202752,10,101.57560016444353
GRC,2021,58.83209664040884,10,101.68664783260664
GRC,2022,37.77764578834035,10,101.20740344558727
GRD,2001,-24.90331038837192,7,100.06107102211942
GRD,2002,4.85707432413046,8,100.02377124815085
GRD,2003,3.8607984753717477,9,100.09196095524241
GRD,2004,19.29754119494361,7,100
GRD,2005,41.03815602905674,7,99.99999999999999
GRD,2006,13.220598817987588,6,100
GRD,2007,11.407809570283039,9,100.25642200568926
GRD,2008,21.763721435778834,9,100.05376943480543
GRD,2010,25.860117240473038,9,100.51206948090599
GRD,2011,26.997926325726844,7,99.99999999999999
GRD,2012,-25.781286959411823,9,100.00142466731594
GRD,2013,-11.97549424254771,7,100.00000000000001
GRD,2014,38.13417684953133,7,99.99999999999999
GRD,2015,-13.109771597423835,7,99.99999999999999
GRD,2016,0.6794059607241664,7,100
GRD,2017,-11.566216032671623,7,99.99999999999996
GRD,2018,6.442760709767565,7,100.00000000000003
GRD,2019,-0.6839244366350777,7,100
GRD,2020,13.800552368565485,6,100
GRD,2021,32.634013361875,7,99.99999999999999
GRD,2022,29.337161076773,6,100
GTM,2001,-14.17521244382001,10,100.84510582716148
GTM,2002,-0.6418720906009913,10,100.69749885645345
GTM,2003,5.325079496725354,10,100.5505459253111
GTM,2004,18.12449890545483,10,101.13303372641232
GTM,2005,32.47682364682725,10,100.86345125578916
GTM,2006,7.058820328220557,10,100.51007094891007
GTM,2007,5.2651245379170675,10,100.77122493977585
GTM,2008,23.327362122111175,10,100.89172373072363
GTM,2009,3.7708222232371185,10,100.51097270753945
GTM,2010,41.150696247307124,10,100.40955763612693
GTM,2011,26.64776942663368,10,100.29148258940683
GTM,2012,-22.06484100206296,10,100.16089526859992
GTM,2013,-15.843898406176997,10,100.19114498880877
GTM,2014,7.316044380081442,10,100.07234515239631
GTM,2015,-22.767729508923665,10,100.11747957265906
GTM,2016,3.2428065222154108,10,100.13532727061792
GTM,2017,3.5766924657338155,10,100.07593090984804
GTM,2018,-2.3966186994543444,10,100.08497938005883
GTM,2019,-1.8622228442696218,10,100.06252231479097
GTM,2020,7.585987877398756,10,100.06873280508883
GTM,2021,37.8943948449356,10,100.15186757065693
GTM,2022,20.56917505040092,10,100.39008309327403
GUY,2001,1.4489678259730143,10,113.23536929428744
GUY,2002,10.392672025026291,10,114.28457424734103
GUY,2003,8.91829137673461,10,111.68632885348994
GUY,2004,9.53010512255497,10,112.83986367036789
GUY,2005,12.259590546005116,10,112.77266738011562
GUY,2006,22.15642165676642,10,114.1633715048019
GUY,2007,12.316971642683768,10,114.49720425416365
GUY,2008,48.80520363547161,10,118.05613563135695
GUY,2009,3.0400587120128004,10,118.40396758486504
GUY,2010,27.66858185216413,10,120.60099981595775
GUY,2011,28.96891313221136,10,117.72608957827588
GUY,2012,-0.03011563197049082,10,117.05014759296346
GUY,2013,-13.926971872069611,10,120.78283308309322
GUY,2014,-14.016432680230182,10,125.9426352789801
GUY,2015,-17.263992191932303,10,123.23826159887223
GUY,2016,2.9898076396108606,10,116.04891822054229
GUY,2017,3.890665013205305,10,116.09386416636887
GUY,2018,5.148701891013623,10,116.71122382705879
GUY,2019,7.721232565882588,10,117.77856886686305
GUY,2020,0.7880919720297915,10,110.19241813994797
GUY,2021,48.72614772763115,10,104.89752481131983
GUY,2022,40.82427831375156,10,101.78763043828143
HND,2001,-18.27537904190785,10,100.16785464245173
HND,2002,0.9910618171968926,10,100.11888054750682
HND,2003,6.690070677119783,10,100.40881183292939
HND,2004,21.22137512113167,10,100.68791052311087
HND,2005,41.179213787541,10,100.33427666515207
HND,2006,7.948875784656166,10,100.15974967418899
HND,2007,8.154584059178045,10,100.08350516572759
HND,2009,-0.814015210418042,10,100.10447923938712
HND,2010,36.745182324658415,10,100.13387345442855
HND,2011,34.0294713991713,10,100.26187542052988
HND,2012,-22.858481198663114,10,100.24882268159428
HND,2014,26.819740147816383,10,100.14259855505668
HND,2015,-18.328999016809107,10,100.61693728746286
HND,2016,3.5036093802451647,10,100.62178430017772
HND,2017,-4.355034112334525,10,100.36160663709427
HND,2018,-9.217254155780342,10,100.47257215916261
HND,2019,2.1429599429940476,10,100.32327718875229
HND,2021,31.81712596241495,10,100.34028897452494
HRV,2001,-9.342631135929286,10,104.77638044871046
HRV,2002,3.4443607112780423,10,106.32018006013904
HRV,2003,8.133720631395809,10,104.43999509161787
HRV,2004,22.40032040319669,10,100.63414552905695
HRV,2005,30.57301008802614,10,100.73333182076915
HRV,2006,22.674113325401787,10,101.85126559955857
HRV,2007,8.055863553032951,10,104.50685062933753
HRV,2008,26.74429062553741,10,102.14183345179617
HRV,2009,-30.58352666259266,10,106.10529394762185
HRV,2010,28.024339388305872,10,104.65593128236662
HRV,2011,24.919228729491323,10,103.42246528014611
HRV,2012,-1.7010717020072479,10,105.42043756771473
HRV,2013,-4.384098183318209,10,105.50036348302412
HRV,2014,-5.455329612508275,10,104.54143816886015
HRV,2015,-32.6890489163366,10,106.99547876388348
HRV,2016,-10.240904004963154,10,107.64420313839707
HRV,2017,18.033906784041243,10,106.46104079401235
HRV,2018,20.71880863649283,10,107.6186789754574
HRV,2019,-8.801389893799666,10,108.63204535789353
HRV,2020,-12.643434938956105,10,113.04022342738499
HRV,2021,51.99002526367553,10,110.33441899619164
HRV,2022,35.774503316911485,10,108.37527560505258
HUN,2001,-9.352823240525884,10,121.34812341477509
HUN,2002,5.69960984603182,10,121.44907309080978
HUN,2003,7.001126453713198,10,120.08043084712088
HUN,2004,24.362504159272074,10,117.31268138916664
HUN,2005,26.177181681739167,10,115.9724095226536
HUN,2006,29.942189888636833,10,118.45311790264236
HUN,2007,16.189720544852005,10,126.37259726833194
HUN,2008,50.70445815306799,10,125.57041274189407
HUN,2009,-35.300118970795644,10,126.35101389550188
HUN,2010,20.63190559671909,10,124.03966286971222
HUN,2011,28.611801348325756,10,121.21419282646272
HUN,2012,-2.3308235122367655,10,120.86117005677048
HUN,2013,-6.759708201613651,10,120.11515706023809
HUN,2014,-7.923874721281544,10,120.38029539879543
HUN,2015,-30.609576563321788,10,126.3508778440401
HUN,2016,-11.53350565339155,10,124.81808383786003
HUN,2017,16.23314662899322,10,124.72601640655793
HUN,2018,20.366984392103102,10,117.86122786383703
HUN,2019,-10.176176593675443,10,120.7785290877426
HUN,2020,-3.7768705369248776,10,127.20436676002096
HUN,2021,50.55838309254566,10,120.49426009878877
HUN,2022,31.86579484811965,10,115.60240051023605
IDN,2001,-9.420719228832866,10,100.06810658879945
IDN,2002,3.0342972697929604,10,100.06187901157952
IDN,2003,9.227852964283027,10,100.04312701857559
IDN,2004,24.98915215054548,10,100.0600722262527
IDN,2005,42.976714442502185,10,100.07014465391659
IDN,2006,23.060553611619017,10,100.02186296253431
IDN,2007,8.0637279396061,10,100.08259330021039
IDN,2008,32.93758109883991,10,100.09663208874683
IDN,2009,-21.961489300421682,10,100.05166681570999
IDN,2010,37.47907535510963,10,100.03314107161458
IDN,2011,26.123638362992644,10,100.012639558901
IDN,2012,-0.5250255988256955,10,100.02784236505099
IDN,2013,-1.3439150772024016,10,100.01749330386431
IDN,2014,-6.063849363985955,10,100.02406740834061
IDN,2015,-36.4948945607126,10,100.12525899509058
IDN,2016,-8.288699839617202,10,100.02964058467437
IDN,2017,17.80473127570587,10,100.0088063272551
IDN,2018,19.708840064929333,10,100.13359989708634
IDN,2019,-2.943188250244792,10,100.00338200733003
IDN,2020,-11.722655343296163,10,100.04261330024087
IDN,2021,53.38275435865545,10,100.01110575940443
IDN,2022,31.556038254859416,10,100.05729604844147
IND,2001,-5.162743964109051,10,108.87572322084232
IND,2002,11.99349763356442,10,110.80106222661823
IND,2003,13.2447341025581,10,107.55152147106502
IND,2004,19.234139605938584,10,107.38473517673238
IND,2005,28.536594117512205,10,105.29789203130201
IND,2006,29.44107471267435,10,103.53695155379056
IND,2007,11.768787320678175,10,104.86286374961117
IND,2008,36.58584505479456,10,105.4478341150771
IND,2009,-6.791320655097982,10,104.27233560197313
IND,2010,32.40941482233257,10,103.28488628862688
IND,2011,28.288536989035997,10,104.46330450265289
IND,2012,1.790805305441018,10,107.39655288754194
IND,2013,-7.584296316742337,10,108.29642576216179
IND,2014,-8.647758722220837,10,108.23216497221485
IND,2015,-23.95213970020929,10,108.01294922917532
IND,2016,-2.1287864959822373,10,106.55472352678461
IND,2017,10.515785204308877,10,107.69959643160597
IND,2018,14.339600364237194,10,107.40144584771535
IND,2019,-0.9616486483700356,10,107.07260024648588
IND,2020,2.5462872586020096,10,111.30891047227921
IND,2021,38.423890531685764,10,109.54791314330096
IND,2022,28.620027771078718,10,108.23889439665138
IRL,2001,-0.9113373257659723,10,101.98098323648443
IRL,2002,12.520361964692054,10,100.64478123581415
IRL,2003,6.183249375104242,10,101.72459747752136
IRL,2004,15.445504406566892,10,100.71575999498705
IRL,2005,34.50380586583137,10,101.19352290031736
IRL,2006,20.93406168984905,10,100.35572881081126
IRL,2007,9.321728576574039,10,100.30251963626996
IRL,2008,33.06675566110917,10,100.74142403762504
IRL,2009,-10.293827208052157,10,100.41361570480866
IRL,2010,38.937765201382405,10,100.57802989866029
IRL,2011,23.085078893216807,10,100.98117749897442
IRL,2012,-3.9990585707364605,10,100.77525590799053
IRL,2013,-1.6178730529685248,10,101.57291398736248
IRL,2014,-7.435165933125185,10,101.05273120565515
IRL,2015,-29.916649377255286,10,102.15638880403114
IRL,2016,-6.349232665792851,10,101.05515502624347
IRL,2017,14.396553048958726,10,101.0002311573345
IRL,2018,16.21464799853041,10,100.94540723094828
IRL,2019,-1.2481029268966957,10,101.93746802725536
IRL,2020,0.686412548791514,10,101.87132037483902
IRL,2021,31.583489154380878,10,101.98788629752343
IRL,2022,19.54248629358114,10,101.49369625404678
IRN,2001,-11.854960776425706,10,100.01197897216275
IRN,2002,0.6545726301582022,10,100.0056395937275
IRN,2003,9.539491710818202,10,100.00472725081806
IRN,2004,25.832259347192192,10,100.00297865103214
IRN,2005,41.74059999461939,10,100.00225829520964
IRN,2006,21.830774032228078,10,100.00314219409753
IRN,2010,39.45242105338786,10,101.85681103662765
IRN,2011,25.875786571294437,10,100.11970774850128
IRN,2013,-0.8691890087358073,10,100.02030633885786
IRN,2014,-8.475633179723431,10,100.126275553481
IRN,2015,-41.51083757350584,10,100.00560185374128
IRN,2016,-12.908226683165905,10,100.00311697070967
IRN,2017,21.840638997331972,10,100.11386593168558
IRN,2018,23.1145408106669,10,100.09146952177687
IRN,2019,-4.8175896060949706,10,100.0239890750484
IRN,2020,-14.266721151706797,10,100.12857433450553
IRN,2021,60.506090760247105,10,100.0143238672789
IRN,2022,36.77075065090783,10,100.00848584002894
IRQ,2001,-21.844307305574716,3,100.00000000000001
IRQ,2002,0.6903260378382327,2,100
IRQ,2004,25.657050973702916,2,100
IRQ,2005,42.14379189517713,2,100
IRQ,2006,16.585535883152527,5,100.71304093470881
IRQ,2009,-33.39507203797134,2,100
IRQ,2010,29.93282494187354,1,100
IRQ,2011,28.440330827906724,4,100.01082601038819
IRQ,2012,2.8724485079411886,4,100.00469536915047
IRQ,2013,-0.38780564116054445,2,100
IRQ,2014,-7.610680397858257,2,100
IRQ,2015,-43.83168448410801,2,100
IRQ,2016,-14.581867512627166,2,99.99999999999999
ISL,2001,-6.803790702031788,10,100.0041281328637
ISL,2002,-6.446335614878434,10,100.0033686620201
ISL,2003,6.101557883660808,10,100.00017263238091
ISL,2004,20.146322046720236,10,100.00099738079999
ISL,2005,12.807924158305502,10,100.00079854877627
ISL,2006,34.064372723497,7,100
ISL,2007,2.859389076940993,9,100.00092619169614
ISL,2008,-1.0670768728594502,10,100.00014265179233
ISL,2009,-35.25107207675299,10,100.00071579838922
ISL,2010,30.25204813418134,10,100.0004125976634
ISL,2011,11.320578673427285,10,100.00030900586202
ISL,2012,-14.758322751966455,10,100.00035029542379
ISL,2013,-8.36390853376517,10,100.00000496845283
ISL,2014,0.6894005344631347,10,100.0000742209488
ISL,2015,-12.144339095888295,10,100.00014861730567
ISL,2016,-4.0222733146832965,10,100.00034323574245
ISL,2017,22.636865565768804,10,100.00058268058113
ISL,2018,8.124431773202776,10,100.00049423321104
ISL,2019,-14.556196309589213,10,100.00144854383956
ISL,2020,-5.499361742587227,10,100.0010606538361
ISL,2021,45.57296432500142,10,100.00035781225955
ISL,2022,11.268500976861047,10,100.00020881082766
ISR,2001,-2.9671955834253163,10,100.00500551087495
ISR,2002,14.11569504916573,10,100.00001817252543
ISR,2003,17.077242935315656,10,100.00013138385961
ISR,2004,12.783348961075667,9,100.0004368985392
ISR,2005,8.909395209531864,10,100.00048773712872
ISR,2006,35.99003573986074,10,100.00011139092383
ISR,2007,14.944108819908957,10,100.00243550875368
ISR,2008,24.6372771282011,10,100.0640127616296
ISR,2009,10.74489087434611,10,100.08351414748869
ISR,2010,26.07971236685486,10,100.08862236173903
ISR,2011,27.79092224004564,10,100.07534152681626
ISR,2012,5.738140698865129,10,100.13711602345873
ISR,2013,-14.969989164156265,10,100.12203657700626
ISR,2014,-9.974383891450811,10,100.08181567016138
ISR,2015,-8.713843415731205,10,100.08889194778325
ISR,2016,6.686888206974898,10,100.02684946825238
ISR,2017,1.9409581043132136,10,100.03352604149053
ISR,2018,2.7572629101870545,10,100.02063413684895
ISR,2019,8.157319633130289,10,100.01381696751524
ISR,2020,25.626430530412826,9,100.02079476036121
ISR,2021,3.9056953878666194,9,100.01553874644256
ISR,2022,3.2715190024021967,10,100.00570747677884
ITA,2001,-7.555834667085654,10,102.35640116093992
ITA,2003,10.996547714125118,10,102.25012278302157
ITA,2004,23.66035588351917,10,102.20067869275323
ITA,2005,27.251171141642306,10,101.91529796861984
ITA,2006,32.75004867539561,10,101.45917844994037
ITA,2007,8.866531791068638,10,101.78374814991926
ITA,2008,25.38706943469685,10,102.43561734887089
ITA,2009,-20.595744328332124,10,102.61883396669506
ITA,2010,29.891564007096655,10,101.94363901703382
ITA,2011,25.476999185559926,10,101.88482592493462
ITA,2012,0.146986223098983,10,101.3516872435948
ITA,2013,-7.509204494556999,10,101.5459215497641
ITA,2014,-5.410997671755434,10,101.917700167569
ITA,2015,-24.098133804109516,10,102.35726732748186
ITA,2016,-4.347205020927184,10,102.1732798665916
ITA,2017,14.240357843292479,10,102.03189593557981
ITA,2018,12.950080271058477,10,101.62429282462213
ITA,2019,-2.697311776101792,10,101.60371606676775
ITA,2020,4.6050657071432,10,102.03191142667755
ITA,2021,34.488331504129036,10,101.62241639064408
ITA,2022,20.999046883610774,10,101.5183534174937
JAM,2001,-0.3205332553815498,10,100.0017181616777
JAM,2002,-0.9948515178023826,10,100.00380605927641
JAM,2003,6.393814254242833,10,100.00591833405443
JAM,2004,11.88402262349789,10,100.10909230687422
JAM,2005,41.25963295781947,10,100.01030879048562
JAM,2006,16.158237211886757,10,100.00189557810748
JAM,2007,6.117786076862652,10,100.00398179891846
JAM,2008,33.1026558397433,10,100.13659020085012
JAM,2009,-8.711864763366147,10,100.11009385267222
JAM,2010,43.206160938160544,10,100.11036103925534
JAM,2011,24.822588464803747,10,100.11409562788894
JAM,2012,-7.2164904286617135,10,100.03684313285943
JAM,2013,-3.1239344498776216,10,100.0824811497465
JAM,2014,-10.782384352886487,10,100.0108305817427
JAM,2015,-39.75979844086111,10,100.00318764315797
JAM,2016,-5.584657522679413,10,100.0611841677434
JAM,2017,18.61045745347019,10,100.03471741011782
JAM,2018,16.389581340372487,10,100.10267762465733
JAM,2019,-0.20814251802245642,10,100.0506639239365
JAM,2020,-17.12383084501563,10,100.09487217402669
JAM,2021,59.31618262844405,10,100.06931259169605
JAM,2022,39.66810702423743,10,100.05023127775263
JOR,2001,-5.172817976914255,10,101.10512594848583
JOR,2002,11.297207912931965,9,100.13117827095306
JOR,2003,15.41455119559143,10,100.57694738673992
JOR,2004,17.642772592071495,10,100.04470046553546
JOR,2005,11.46178658929945,10,100.10383625588321
JOR,2006,36.94145462571103,10,100.23220188239603
JOR,2007,9.625117676464015,10,100.55675911679799
JOR,2008,12.130027828829114,10,100.3871937772609
JOR,2009,-6.5169330383367745,10,100.90132338794437
JOR,2010,29.20260627208074,10,100.17969788460294
JOR,2011,22.78965122562542,10,100.56344878038543
JOR,2012,-2.7092647999965918,10,101.55678824659367
JOR,2013,-11.810280600889149,10,102.57604582952366
JOR,2014,-3.0083611413419207,10,102.92411400806262
JOR,2015,-13.84029420139648,10,107.06078178577785
JOR,2016,2.1746282357483278,10,100.67987637023796
JOR,2017,9.459784294391143,10,102.25169387417833
JOR,2018,9.569112828856243,10,105.12943350743568
JOR,2019,-1.5689997982038153,10,100.64893256758542
JOR,2020,13.575731339992858,10,100.74234995302895
JOR,2021,29.43681628705149,10,105.23433777039052
JOR,2022,7.1672318360719816,10,101.69744911718232
JPN,2001,-8.954399042389406,10,113.53781828102571
JPN,2002,1.9291787433276937,10,100.08757317055094
JPN,2003,11.982584160317707,10,100.0859321805651
JPN,2004,31.59551590580554,10,100.14096470393032
JPN,2005,26.510828254795477,10,100.04684344825344
JPN,2006,44.35471166621751,10,100.05140740954054
JPN,2007,8.533161893729023,10,100.0352076868013
JPN,2008,22.07373222250151,10,100.04893152288965
JPN,2009,-19.17111428346391,10,100.05136304720583
JPN,2010,32.35317584089601,10,100.07898938705853
JPN,2011,25.13568196634866,10,100.04797722437404
JPN,2012,0.0529326864434033,10,100.09620899568583
JPN,2013,-6.568709277808808,10,100.04820176620264
JPN,2014,-7.470152068046426,10,100.06809142942987
JPN,2015,-24.973892715626466,10,100.11898525192014
JPN,2016,-3.385158317082824,10,100.10118929895074
JPN,2017,13.771425279830837,10,100.10626392433639
JPN,2018,12.328187943387118,10,100.12836937872295
JPN,2019,-2.6913560744524627,10,100.15615004273046
JPN,2020,4.061095746375247,10,100.17472679112022
JPN,2021,36.413839237606425,10,100.15546552452528
JPN,2022,16.253129204504727,10,100.1064032737305
KAZ,2001,-10.925878934765983,10,105.27854700283075
KAZ,2002,2.491091042048402,10,104.64480078917332
KAZ,2003,9.712229661841764,10,105.71992985441423
KAZ,2004,27.6969606554774,10,102.79660369687373
KAZ,2005,41.301914948030095,10,101.02991223692203
KAZ,2006,26.356188098370755,10,101.80031305101849
KAZ,2007,8.847787185393052,10,103.39337676583398
KAZ,2008,34.82952709861938,10,102.65858333423654
KAZ,2009,-30.564421683299383,10,101.72890804877066
KAZ,2010,32.18008974541417,10,102.03792720025432
KAZ,2011,27.168330463024134,10,100.98496050969797
KAZ,2012,1.0350795767209917,10,102.2038232982694
KAZ,2013,-0.9773843281172296,10,101.81780664329807
KAZ,2014,-8.71135274812531,10,101.66924185767694
KAZ,2015,-41.224316357674155,10,102.23001975422414
KAZ,2016,-13.060005181206526,10,102.84980785884973
KAZ,2017,22.094250302163335,10,102.08800301357262
KAZ,2018,24.667354478890115,10,102.48039436407386
KAZ,2019,-6.27438080549797,10,102.78364006716741
KAZ,2020,-23.35761264173275,10,103.80384957641608
KAZ,2021,59.333973474467115,10,103.67132782810232
KAZ,2022,39.15777382720836,10,103.42303189455443
KEN,2001,-25.892696859347378,10,100.10219756673246
KEN,2002,0.7026384231600704,10,101.7581789213458
KEN,2003,6.653112133266324,10,100.53884060734964
KEN,2004,24.711893148075077,10,100.28084902417358
KEN,2005,40.096378849223626,10,100.56019362032143
KEN,2006,5.717524406295286,10,100.53383446150524
KEN,2007,8.00572932045117,10,101.25993288029258
KEN,2008,14.90604505507674,10,100.76881734416965
KEN,2009,-3.582577962837234,10,100.70660631253014
KEN,2010,34.05825378248216,10,101.55406835922356
KEN,2013,-20.661719272403545,10,100.99770042946581
KEN,2015,-26.964814159133166,10,101.87071345208848
KEN,2016,-1.3874501438569424,10,101.47733709888472
KEN,2017,-0.15623151659206158,10,101.49076780157455
KEN,2018,-3.44538986529765,10,101.47265728443978
KEN,2019,-0.03040902574335526,10,101.46940224242252
KEN,2020,8.526601973608699,10,102.05228157533409
KEN,2021,40.12639228853701,10,101.71737211973053
KEN,2022,20.493058749285016,10,100.45983790168565
KGZ,2001,-4.593129534345044,10,100.17388185856936
KGZ,2002,9.926124238028109,10,100.0917507822557
KGZ,2003,16.087463117223635,9,100.04035752766455
KGZ,2004,12.915107455206659,10,100.08084497321217
KGZ,2005,16.04422930050898,10,100.00339011935576
KGZ,2006,31.48108521251987,10,100.10109540911412
KGZ,2007,11.322442536869518,10,100.14798177234489
KGZ,2008,25.327079504677712,10,100.17507365707873
KGZ,2009,7.913056558790762,10,100.45001856092404
KGZ,2010,26.467889824566534,10,100.20902141658053
KGZ,2011,27.754334602950568,10,100.04910419254355
KGZ,2012,3.2117064935424646,10,100.01981771206283
KGZ,2013,-12.410925679509495,10,100.03311855630209
KGZ,2014,-10.635961654808657,10,100.01364093755109
KGZ,2015,-12.500625849429387,10,100.00749008276661
KGZ,2016,5.914439155782585,10,100.01799087841282
KGZ,2017,6.510605564961691,10,100.03034490207786
KGZ,2018,4.546006997273365,9,100.03579596137422
KGZ,2019,9.886381232824164,10,100.04336520018184
KGZ,2020,21.307433365622895,10,100.09405940275519
KGZ,2021,29.347916438428424,10,100.24443844027722
KGZ,2022,11.941384212020594,10,101.43696565253015
KHM,2001,-3.9930337533552365,9,115.64291582466485
KHM,2002,18.67193413683941,8,120.81608949472957
KHM,2003,16.868511144971436,8,102.62126358575146
KHM,2004,24.67321493466095,7,195.82008102160978
KHM,2005,9.785133042307642,8,119.72641993851384
KHM,2006,36.330452417925535,7,113.56576155757928
KHM,2007,20.291055541903123,7,119.21038682027148
KHM,2008,40.51351663771856,9,120.4688855659133
KHM,2009,0.7796325673502795,8,112.64986220633962
KHM,2010,1.1806428968616305,9,170.69961631441103
KHM,2011,42.60561147013678,8,173.00482946411253
KHM,2012,2.945972548838733,10,178.4909377545515
KHM,2013,-16.261696950062895,8,176.78744722480164
KHM,2014,-17.33897972128991,9,171.5753631772283
KHM,2015,-27.376033295841822,10,174.76563308024686
KHM,2016,-7.476447716750739,9,152.59775987002536
KHM,2017,3.2401538535392542,9,148.97893505465086
KHM,2018,18.329818768085946,10,165.8238791457605
KHM,2019,-2.1313547996760875,10,141.584525972978
KHM,2020,26.86020778787662,10,112.79955586824859
KHM,2021,29.66870811376779,9,150.31784341375527
KHM,2022,15.494604689887261,10,146.2245687472415
KNA,2001,9.862382127210033,5,100
KNA,2002,-1.868915165357919,5,100.00000000000001
KNA,2003,2.7092602993722164,8,100.04588869601608
KNA,2004,-4.192882530119134,8,100.00055519188743
KNA,2005,20.231651426955185,6,100.00000000000001
KNA,2006,28.399451142578336,8,101.09750592483918
KNA,2007,3.0148434391425063,7,100.32809174745805
KNA,2008,11.900828167338913,7,104.9307403616513
KNA,2009,-16.55488034199001,7,117.10668588934944
KNA,2010,29.000065913949257,4,100
KNA,2011,22.122381113238017,4,100.00000000000001
KNA,2012,-13.806064219675841,8,100.35370841162816
KNA,2013,-11.67023270058106,6,100
KNA,2014,-5.113511971799238,9,100.2019816032972
KNA,2015,-9.583456050783902,6,100.00000000000001
KNA,2016,-3.338611958600197,7,100.25270628763121
KNA,2017,9.710685027774096,7,100
KOR,2001,-9.88007280309496,10,100.00428596377708
KOR,2002,2.3318904288080944,10,100.00350046826595
KOR,2003,11.618438157101759,10,100.0012244390815
KOR,2004,25.733735798428754,10,100.00886957859214
KOR,2005,36.21525672878652,10,100.00115070397086
KOR,2006,30.758512213642998,10,100.00132680825654
KOR,2007,7.291895400354228,10,100.00482133002413
KOR,2008,27.634506635554956,10,100.00250039500874
KOR,2009,-28.281111813421717,10,100.02439367146448
KOR,2010,31.32119093019019,10,100.0160086328724
KOR,2011,26.728202986091848,10,100.01109617318001
KOR,2012,1.6441570599908204,10,100.00721200745251
KOR,2013,-2.240425635177694,10,100.00606713997574
KOR,2014,-7.232343180182287,10,100.00699520857206
KOR,2015,-36.462860595816295,10,100.01159254350694
KOR,2016,-11.069416357966071,10,100.01590175005397
KOR,2017,20.892936937246056,10,100.01461535943707
KOR,2018,22.71472397013683,10,100.08397317060489
KOR,2019,-7.7361927417051,10,100.05362054164914
KOR,2020,-17.126158838928465,10,100.07502350224622
KOR,2021,54.124058935848026,10,100.04124119460649
KOR,2022,34.49832854658998,10,100.02535504064775
KWT,2001,-10.262848673197514,9,102.60763642732033
KWT,2002,5.351813812775525,9,118.19083007762663
KWT,2003,11.145925450097106,8,102.03351535576688
KWT,2004,25.811984127278812,9,102.31727256252393
KWT,2006,41.01742898362367,10,102.51621535577807
KWT,2007,10.057895963220547,10,107.28380178215633
KWT,2008,23.223588235997784,10,106.5025874329406
KWT,2009,-10.526736342816061,10,102.93544878873975
KWT,2010,28.194443297168878,10,104.52762211484189
KWT,2011,21.810111827249795,10,101.75900710320208
KWT,2013,-12.741199404027311,10,101.56840856993541
KWT,2014,-7.087935968887991,10,102.09430676424694
KWT,2015,-11.460548088884575,10,101.01472633115426
KWT,2016,1.7514301988198253,10,101.28783972480085
KWT,2017,8.422363134289705,10,100.99108776408666
KWT,2018,5.211142962755634,10,101.00671731073918
KWT,2019,0.9031421018169238,10,100.45279135755084
KWT,2020,10.960230803121938,10,100.44328538474437
KWT,2021,37.6975149664724,10,100.22267176423946
KWT,2022,18.60756673505766,10,100.02019947299043
LBN,2001,-3.878641083191409,10,100.12986554695928
LBN,2002,11.309328567693115,10,100.7052940623079
LBN,2003,15.961230438970938,10,100.68824897432437
LBN,2004,16.908788281507768,10,100.93112833654321
LBN,2005,12.123526118775512,10,100.32267665441773
LBN,2006,38.65953505181639,10,100.03929026995361
LBN,2007,12.283851317007842,10,100.51527378474609
LBN,2008,20.58775162727183,10,101.47077032827679
LBN,2009,7.726374540861282,10,100.40429647029276
LBN,2010,27.390843699465293,10,100.70469095735056
LBN,2011,26.645892528829016,10,100.32468677825229
LBN,2012,3.6069789646246124,10,100.17539044415867
LBN,2013,-10.953288353773708,10,100.1906042988594
LBN,2014,-4.969600053580914,10,100.86702991540497
LBN,2015,-10.81599814807695,10,101.69057332490088
LBN,2016,5.328869286486078,10,100.59169556367335
LBN,2017,4.446145468476523,10,100.64060569456181
LBN,2018,1.70663763508693,10,100.50747786173886
LBN,2019,7.25608673294831,10,100.46772980186837
LBN,2020,24.38030555522071,9,100.95517920937111
LBN,2021,9.91214116704132,9,101.35809805975555
LBN,2022,1.8376322006754515,10,101.80814474080927
LCA,2001,-23.332457011012856,9,100.03601669283321
LCA,2002,1.5092649687128719,7,100
LCA,2003,9.794341402899224,9,100.07606645376387
LCA,2004,25.363608780910745,9,100.02312969828351
LCA,2005,36.05278797695925,9,100.00006382213245
LCA,2006,23.779633992386472,9,100.00003831327346
LCA,2007,7.319656943038826,9,100.00016751120232
LCA,2008,30.030680538155103,9,100.00003650737587
LCA,2009,1.5480656206140722,9,100.00230778491182
LCA,2010,27.226202341800658,9,100.52688315709688
LCA,2011,28.285106656434433,8,100
LCA,2012,3.4242870996284807,7,100
LCA,2013,-4.400098734717968,10,100.00807874494538
LCA,2014,-8.20518776144843,9,100.0016003163595
LCA,2015,-33.58653188923171,9,100.00240419550778
LCA,2016,2.47863805135053,9,100.02791660380377
LCA,2017,9.571598422896415,10,100.0032146086663
LCA,2018,6.491799136889649,10,100.00523009615932
LCA,2019,4.126085659940343,9,100.00319704947199
LCA,2020,5.343663933962652,9,101.95381718488572
LKA,2001,-23.38217093325819,10,100.10841130084498
LKA,2002,3.0066904061142132,10,100.10358742869249
LKA,2003,8.161567142538793,10,100.18746394264004
LKA,2004,26.396916763396963,10,100.17457019460147
LKA,2005,32.78729016289322,10,100.28848412712097
LKA,2006,16.014126602873517,10,100.14309506961995
LKA,2007,10.193365430549738,10,100.16940487552354
LKA,2008,16.915043673677634,10,100.1993818818128
