Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5082505,WHOSIS_000015,COUNTRY,GAB,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,NA,NA,NA,NA,NA,NA,14.8 [14.3-15.2],14.7595984,14.32390307,15.18706836,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5083150,WHOSIS_000015,COUNTRY,RUS,EUR,YEAR,Europe,SEX,SEX_BTSX,2008,NA,NA,NA,NA,NA,NA,17.4 [17.4-17.4],17.40162732,17.39395129,17.41366358,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5084739,WHOSIS_000015,REGION,AMR,NA,YEAR,NA,SEX,SEX_BTSX,2015,NA,NA,NA,NA,NA,NA,22.5 [22.4-22.5],22.46548152,22.4342718,22.53099811,NA,2024-08-02T10:09:37.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5085752,WHOSIS_000015,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2007,NA,NA,NA,NA,NA,NA,17.1 [17.1-17.1],17.11937288,17.10618076,17.138433,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5087859,WHOSIS_000015,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_BTSX,2006,NA,NA,NA,NA,NA,NA,20.2 [20.1-20.3],20.1937274,20.11930138,20.29366479,NA,2024-08-02T10:09:37.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5088672,WHOSIS_000015,COUNTRY,SSD,AFR,YEAR,Africa,SEX,SEX_BTSX,2011,NA,NA,NA,NA,NA,NA,16.1 [15.2-16.9],16.0973915,15.1590703,16.94019892,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5089027,WHOSIS_000015,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2016,NA,NA,NA,NA,NA,NA,15.0 [14.4-15.7],14.98933457,14.35570386,15.66606193,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5089861,WHOSIS_000015,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2001,NA,NA,NA,NA,NA,NA,18.7 [18.2-19.3],18.69343518,18.21769716,19.27280362,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5089955,WHOSIS_000015,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2018,NA,NA,NA,NA,NA,NA,19.1 [18.3-19.9],19.05781384,18.3052233,19.87415398,NA,2024-08-02T10:09:37.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5090666,WHOSIS_000015,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2010,NA,NA,NA,NA,NA,NA,18.9 [18.2-19.6],18.90344121,18.19223122,19.64782238,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5090697,WHOSIS_000015,COUNTRY,HUN,EUR,YEAR,Europe,SEX,SEX_FMLE,2007,NA,NA,NA,NA,NA,NA,21.5 [21.5-21.6],21.49496505,21.46989573,21.57757102,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5094212,WHOSIS_000015,COUNTRY,PAN,AMR,YEAR,Americas,SEX,SEX_MLE,2004,NA,NA,NA,NA,NA,NA,20.3 [20.2-20.4],20.26800259,20.19442365,20.39625487,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5095363,WHOSIS_000015,COUNTRY,TGO,AFR,YEAR,Africa,SEX,SEX_MLE,2003,NA,NA,NA,NA,NA,NA,13.7 [13.1-14.1],13.65339411,13.0631027,14.10021737,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5095632,WHOSIS_000015,COUNTRY,ISR,EUR,YEAR,Europe,SEX,SEX_MLE,2004,NA,NA,NA,NA,NA,NA,21.4 [21.3-21.4],21.37158281,21.3466874,21.43559741,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5096269,WHOSIS_000015,COUNTRY,LSO,AFR,YEAR,Africa,SEX,SEX_MLE,2015,NA,NA,NA,NA,NA,NA,10.1 [9.6-10.6],10.14920579,9.565509029,10.64992588,NA,2024-08-02T10:09:37.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5097434,WHOSIS_000015,COUNTRY,CMR,AFR,YEAR,Africa,SEX,SEX_BTSX,2021,NA,NA,NA,NA,NA,NA,16.1 [15.4-16.7],16.0521343,15.42198232,16.71319733,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5100091,WHOSIS_000015,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2007,NA,NA,NA,NA,NA,NA,22.8 [22.7-22.8],22.77145187,22.72312158,22.81978215,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5101139,WHOSIS_000015,COUNTRY,BRA,AMR,YEAR,Americas,SEX,SEX_FMLE,2009,NA,NA,NA,NA,NA,NA,22.1 [22.1-22.2],22.12286096,22.08135672,22.1643652,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5104140,WHOSIS_000015,COUNTRY,SUR,AMR,YEAR,Americas,SEX,SEX_BTSX,2000,NA,NA,NA,NA,NA,NA,19.6 [19.4-19.8],19.58724536,19.42475417,19.76429486,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5104434,WHOSIS_000015,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_BTSX,2014,NA,NA,NA,NA,NA,NA,22.0 [22.0-22.0],21.96837015,21.96833989,22.00254506,NA,2024-08-02T10:09:37.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5104501,WHOSIS_000015,COUNTRY,MYS,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2001,NA,NA,NA,NA,NA,NA,19.6 [19.6-19.7],19.6316366,19.61564526,19.69223258,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5106613,WHOSIS_000015,COUNTRY,GBR,EUR,YEAR,Europe,SEX,SEX_FMLE,2009,NA,NA,NA,NA,NA,NA,24.5 [24.5-24.6],24.52658089,24.48293738,24.5702244,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5107256,WHOSIS_000015,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2012,NA,NA,NA,NA,NA,NA,22.0 [21.7-22.3],21.97155967,21.72385555,22.27054737,NA,2024-08-02T10:09:37.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5107377,WHOSIS_000015,COUNTRY,LCA,AMR,YEAR,Americas,SEX,SEX_BTSX,2021,NA,NA,NA,NA,NA,NA,17.7 [16.9-18.5],17.69910433,16.92419839,18.53322315,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5107477,WHOSIS_000015,COUNTRY,IRL,EUR,YEAR,Europe,SEX,SEX_BTSX,2021,NA,NA,NA,NA,NA,NA,23.9 [23.9-24.0],23.90136875,23.85345481,23.99131392,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5108082,WHOSIS_000015,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_FMLE,2008,NA,NA,NA,NA,NA,NA,17.9 [17.8-17.9],17.87708248,17.82499687,17.91324536,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5108749,WHOSIS_000015,COUNTRY,STP,AFR,YEAR,Africa,SEX,SEX_MLE,2018,NA,NA,NA,NA,NA,NA,16.8 [16.5-17.1],16.77508839,16.49255683,17.08053874,NA,2024-08-02T10:09:37.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5110455,WHOSIS_000015,COUNTRY,BDI,AFR,YEAR,Africa,SEX,SEX_MLE,2004,NA,NA,NA,NA,NA,NA,13.1 [12.6-13.6],13.12647303,12.63076982,13.61065216,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5110508,WHOSIS_000015,COUNTRY,ROU,EUR,YEAR,Europe,SEX,SEX_MLE,2018,NA,NA,NA,NA,NA,NA,17.5 [17.5-17.6],17.52890831,17.49790202,17.56618447,NA,2024-08-02T10:09:37.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5110965,WHOSIS_000015,COUNTRY,CRI,AMR,YEAR,Americas,SEX,SEX_BTSX,2005,NA,NA,NA,NA,NA,NA,23.8 [23.7-23.9],23.81310141,23.7444895,23.9273331,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5114212,WHOSIS_000015,COUNTRY,IRL,EUR,YEAR,Europe,SEX,SEX_FMLE,2002,NA,NA,NA,NA,NA,NA,22.7 [22.7-22.8],22.74936025,22.72207433,22.82356989,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5114296,WHOSIS_000015,COUNTRY,DEU,EUR,YEAR,Europe,SEX,SEX_BTSX,2005,NA,NA,NA,NA,NA,NA,22.5 [22.4-22.5],22.45363212,22.41384608,22.49341815,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5114959,WHOSIS_000015,COUNTRY,ERI,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,NA,NA,NA,NA,NA,NA,15.9 [15.3-16.6],15.88861206,15.27901054,16.59417021,NA,2024-08-02T10:09:37.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5115354,WHOSIS_000015,COUNTRY,TON,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2011,NA,NA,NA,NA,NA,NA,16.9 [16.5-17.4],16.92791311,16.54239529,17.44372908,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5116043,WHOSIS_000015,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2008,NA,NA,NA,NA,NA,NA,19.4 [19.0-19.8],19.39169111,18.97067059,19.84924987,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5117332,WHOSIS_000015,COUNTRY,LVA,EUR,YEAR,Europe,SEX,SEX_MLE,2005,NA,NA,NA,NA,NA,NA,14.7 [14.6-14.8],14.73493962,14.64733274,14.80223673,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5119275,WHOSIS_000015,COUNTRY,CRI,AMR,YEAR,Americas,SEX,SEX_BTSX,2002,NA,NA,NA,NA,NA,NA,23.3 [23.3-23.4],23.32028148,23.25013098,23.43818031,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5120263,WHOSIS_000015,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2010,NA,NA,NA,NA,NA,NA,23.8 [23.8-23.8],23.75876231,23.75578214,23.80602474,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5120550,WHOSIS_000015,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_BTSX,2017,NA,NA,NA,NA,NA,NA,20.2 [19.9-20.5],20.19148019,19.93432164,20.50009942,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5120901,WHOSIS_000015,COUNTRY,UZB,EUR,YEAR,Europe,SEX,SEX_FMLE,2021,NA,NA,NA,NA,NA,NA,18.6 [18.2-18.9],18.5585725,18.23290243,18.92189705,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5121027,WHOSIS_000015,COUNTRY,NAM,AFR,YEAR,Africa,SEX,SEX_MLE,2020,NA,NA,NA,NA,NA,NA,13.6 [13.2-14.0],13.62122659,13.18443815,14.03586412,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5122108,WHOSIS_000015,COUNTRY,SLE,AFR,YEAR,Africa,SEX,SEX_BTSX,2009,NA,NA,NA,NA,NA,NA,15.1 [14.7-15.6],15.13047612,14.67689584,15.61249682,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5122443,WHOSIS_000015,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2021,NA,NA,NA,NA,NA,NA,26.0 [26.0-26.1],26.0456406,25.99115907,26.12696949,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5123258,WHOSIS_000015,COUNTRY,BRA,AMR,YEAR,Americas,SEX,SEX_FMLE,2018,NA,NA,NA,NA,NA,NA,22.9 [22.8-22.9],22.85248096,22.84400216,22.89786837,NA,2024-08-02T10:09:37.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5126863,WHOSIS_000015,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2005,NA,NA,NA,NA,NA,NA,15.7 [15.4-16.0],15.698948,15.39524155,16.00720045,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5127127,WHOSIS_000015,COUNTRY,CAN,AMR,YEAR,Americas,SEX,SEX_MLE,2009,NA,NA,NA,NA,NA,NA,22.4 [22.4-22.4],22.37046348,22.36958362,22.4176913,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5127916,WHOSIS_000015,COUNTRY,AUT,EUR,YEAR,Europe,SEX,SEX_BTSX,2020,NA,NA,NA,NA,NA,NA,23.5 [23.5-23.5],23.48625502,23.46544485,23.54835479,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5128187,WHOSIS_000015,COUNTRY,VCT,AMR,YEAR,Americas,SEX,SEX_MLE,2005,NA,NA,NA,NA,NA,NA,19.4 [19.2-19.5],19.36260158,19.19319865,19.53082258,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5128194,WHOSIS_000015,COUNTRY,FRA,EUR,YEAR,Europe,SEX,SEX_FMLE,2007,NA,NA,NA,NA,NA,NA,26.5 [26.5-26.5],26.5001209,26.45665441,26.54358739,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5128611,WHOSIS_000015,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_MLE,2015,NA,NA,NA,NA,NA,NA,15.7 [15.6-15.7],15.65113044,15.5685363,15.70614282,NA,2024-08-02T10:09:37.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5129481,WHOSIS_000015,COUNTRY,CHL,AMR,YEAR,Americas,SEX,SEX_FMLE,2005,NA,NA,NA,NA,NA,NA,23.8 [23.8-23.8],23.76326108,23.75375011,23.81570903,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5131627,WHOSIS_000015,COUNTRY,COG,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,NA,NA,NA,NA,NA,NA,14.0 [13.6-14.4],14.01851096,13.64509132,14.40917493,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5132012,WHOSIS_000015,COUNTRY,BFA,AFR,YEAR,Africa,SEX,SEX_MLE,2000,NA,NA,NA,NA,NA,NA,14.0 [13.6-14.5],14.04557637,13.63808297,14.45362881,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5133609,WHOSIS_000015,COUNTRY,CZE,EUR,YEAR,Europe,SEX,SEX_FMLE,2020,NA,NA,NA,NA,NA,NA,23.2 [23.1-23.2],23.15884742,23.12129897,23.24872702,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5133619,WHOSIS_000015,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2016,NA,NA,NA,NA,NA,NA,20.8 [20.6-21.2],20.84914331,20.57353115,21.15276646,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5133627,WHOSIS_000015,COUNTRY,ARM,EUR,YEAR,Europe,SEX,SEX_BTSX,2016,NA,NA,NA,NA,NA,NA,19.2 [19.2-19.3],19.23403462,19.17727674,19.33334458,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5133789,WHOSIS_000015,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,NA,NA,NA,NA,NA,NA,16.9 [16.2-17.5],16.86632142,16.22577471,17.50559795,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5134325,WHOSIS_000015,COUNTRY,BWA,AFR,YEAR,Africa,SEX,SEX_MLE,2000,NA,NA,NA,NA,NA,NA,11.0 [10.4-11.8],11.03386628,10.41813138,11.77313973,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5135086,WHOSIS_000015,COUNTRY,BIH,EUR,YEAR,Europe,SEX,SEX_MLE,2009,NA,NA,NA,NA,NA,NA,18.5 [18.5-18.6],18.52498777,18.46482863,18.62440755,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5137418,WHOSIS_000015,COUNTRY,SLB,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2005,NA,NA,NA,NA,NA,NA,15.7 [15.2-16.4],15.71910569,15.15038859,16.35170239,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5138443,WHOSIS_000015,COUNTRY,BEN,AFR,YEAR,Africa,SEX,SEX_MLE,2016,NA,NA,NA,NA,NA,NA,16.1 [15.6-16.5],16.05915172,15.56470443,16.52938098,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5138633,WHOSIS_000015,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2013,NA,NA,NA,NA,NA,NA,20.1 [19.9-20.3],20.12555735,19.91861164,20.34108571,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5139662,WHOSIS_000015,COUNTRY,ITA,EUR,YEAR,Europe,SEX,SEX_BTSX,2010,NA,NA,NA,NA,NA,NA,24.4 [24.3-24.4],24.36380002,24.31643997,24.41116008,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5140105,WHOSIS_000015,COUNTRY,COD,AFR,YEAR,Africa,SEX,SEX_MLE,2001,NA,NA,NA,NA,NA,NA,13.2 [12.7-13.6],13.16554363,12.74408091,13.60765366,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5140294,WHOSIS_000015,COUNTRY,SLB,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2009,NA,NA,NA,NA,NA,NA,14.1 [13.4-14.9],14.14699997,13.38875177,14.89556819,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5142245,WHOSIS_000015,COUNTRY,NER,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,NA,NA,NA,NA,NA,NA,16.2 [15.8-16.7],16.2434551,15.83260925,16.68899542,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5142324,WHOSIS_000015,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,SEX_FMLE,2003,NA,NA,NA,NA,NA,NA,13.9 [13.3-14.4],13.90190867,13.34022825,14.43034385,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5144211,WHOSIS_000015,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_MLE,2019,NA,NA,NA,NA,NA,NA,21.0 [21.0-21.1],21.03367208,21.03098735,21.06288702,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5145222,WHOSIS_000015,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2009,NA,NA,NA,NA,NA,NA,18.0 [17.6-18.4],17.95734527,17.60309367,18.39440775,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5145665,WHOSIS_000015,COUNTRY,SVK,EUR,YEAR,Europe,SEX,SEX_BTSX,2015,NA,NA,NA,NA,NA,NA,20.6 [20.6-20.7],20.64627139,20.57305061,20.7336621,NA,2024-08-02T10:09:37.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5146927,WHOSIS_000015,COUNTRY,BLR,EUR,YEAR,Europe,SEX,SEX_BTSX,2013,NA,NA,NA,NA,NA,NA,18.7 [18.7-18.8],18.7320385,18.69035424,18.78946246,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5147092,WHOSIS_000015,COUNTRY,CIV,AFR,YEAR,Africa,SEX,SEX_MLE,2014,NA,NA,NA,NA,NA,NA,14.9 [14.3-15.4],14.87730778,14.28841043,15.42658038,NA,2024-08-02T10:09:37.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5147755,WHOSIS_000015,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2003,NA,NA,NA,NA,NA,NA,18.2 [17.8-18.6],18.17867867,17.8379298,18.57094101,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5148652,WHOSIS_000015,COUNTRY,GRD,AMR,YEAR,Americas,SEX,SEX_FMLE,2001,NA,NA,NA,NA,NA,NA,21.7 [21.5-22.0],21.71169198,21.50489233,21.96343779,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5148795,WHOSIS_000015,COUNTRY,CPV,AFR,YEAR,Africa,SEX,SEX_MLE,2015,NA,NA,NA,NA,NA,NA,20.7 [20.1-21.2],20.65713284,20.12697704,21.21724466,NA,2024-08-02T10:09:37.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5150212,WHOSIS_000015,COUNTRY,TJK,EUR,YEAR,Europe,SEX,SEX_BTSX,2008,NA,NA,NA,NA,NA,NA,16.7 [16.3-17.0],16.66147117,16.3209408,17.03216071,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5152166,WHOSIS_000015,COUNTRY,ESP,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,NA,NA,NA,NA,NA,NA,23.3 [23.3-23.4],23.33032149,23.28409806,23.37654491,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5152374,WHOSIS_000015,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_FMLE,2016,NA,NA,NA,NA,NA,NA,23.1 [23.1-23.2],23.14446527,23.09810576,23.23422315,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5152849,WHOSIS_000015,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_MLE,2002,NA,NA,NA,NA,NA,NA,14.6 [14.1-15.0],14.58666886,14.13963659,15.04722462,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5153788,WHOSIS_000015,COUNTRY,CHE,EUR,YEAR,Europe,SEX,SEX_MLE,2017,NA,NA,NA,NA,NA,NA,23.8 [23.8-23.9],23.80059275,23.78219599,23.86799394,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5154094,WHOSIS_000015,COUNTRY,BEL,EUR,YEAR,Europe,SEX,SEX_FMLE,2008,NA,NA,NA,NA,NA,NA,24.8 [24.7-24.8],24.76100794,24.74884654,24.82039354,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5154448,WHOSIS_000015,COUNTRY,GRD,AMR,YEAR,Americas,SEX,SEX_FMLE,2005,NA,NA,NA,NA,NA,NA,21.7 [21.6-21.9],21.7146138,21.57462495,21.90937129,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5154888,WHOSIS_000015,COUNTRY,LKA,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2004,NA,NA,NA,NA,NA,NA,20.2 [20.2-20.3],20.24477088,20.18953267,20.34415379,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5157919,WHOSIS_000015,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_MLE,2007,NA,NA,NA,NA,NA,NA,17.6 [17.4-17.7],17.56252042,17.44565692,17.74414508,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5158716,WHOSIS_000015,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2000,NA,NA,NA,NA,NA,NA,16.3 [15.9-16.7],16.27873132,15.9424819,16.65763717,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
